sym,cond,h,win,n,mean,t,tf
GBPUSD,compress,2,oos,2295,-0.5655628129045507,-3.2751000920806588,60min
GBPUSD,compress,4,is,3998,-0.40059375303917627,-1.8512694298332544,60min
GBPUSD,compress,4,oos,2295,-1.2179287780178276,-4.528242037727976,60min
GBPUSD,compress,8,is,3998,-0.4689964105305632,-1.2425160691696544,60min
GBPUSD,compress,8,oos,2295,-2.114846990410296,-4.235041397420354,60min
GBPUSD,compress,12,is,3998,-0.5096476923341177,-0.9812816542985566,60min
GBPUSD,compress,12,oos,2295,-1.9043665406164754,-2.7439986434885792,60min
GBPUSD,compress,24,is,3998,0.541551948544176,0.7175184997135587,60min
GBPUSD,compress,24,oos,2295,-2.4365248941228184,-2.604113481107786,60min
GBPUSD,expand_up,1,is,1509,-0.19367709456938864,-0.5415478991949351,60min
GBPUSD,expand_up,1,oos,864,-0.020798531300494656,-0.04684429933468905,60min
GBPUSD,expand_up,2,is,1509,-0.6324502792646727,-1.3225326798944623,60min
GBPUSD,expand_up,2,oos,864,0.6560071762021908,1.1355723818460102,60min
GBPUSD,expand_up,4,is,1509,-0.2538998958388558,-0.38533844190568595,60min
GBPUSD,expand_up,4,oos,864,1.2186071696945506,1.4742940496413288,60min
GBPUSD,expand_up,8,is,1509,-0.584473085249598,-0.659693607534465,60min
GBPUSD,expand_up,8,oos,864,2.7531295891104044,2.403617266971557,60min
GBPUSD,expand_up,12,is,1509,-0.5505333521951621,-0.5208273323692213,60min
GBPUSD,expand_up,12,oos,864,4.421238034546985,3.3735652943341545,60min
GBPUSD,expand_up,24,is,1509,-0.5987490584868851,-0.4518147991950032,60min
GBPUSD,expand_up,24,oos,864,5.364865356421944,3.2257295609239245,60min
GBPUSD,expand_dn,1,is,1411,0.03041025001418044,0.07954528342126564,60min
GBPUSD,expand_dn,1,oos,825,0.8193746589351357,1.726727886914129,60min
GBPUSD,expand_dn,2,is,1411,0.05667450428064464,0.10918152729672774,60min
GBPUSD,expand_dn,2,oos,825,0.7441456442155941,1.1439457204188745,60min
GBPUSD,expand_dn,4,is,1411,0.5167508512260711,0.7406181284109933,60min
GBPUSD,expand_dn,4,oos,825,1.810364745452119,2.123999595626753,60min
GBPUSD,expand_dn,8,is,1411,0.964082850574087,1.0392357724639232,60min
GBPUSD,expand_dn,8,oos,825,3.1537701615009355,2.8367347305309973,60min
GBPUSD,expand_dn,12,is,1411,0.48926743673998035,0.4580929229345489,60min
GBPUSD,expand_dn,12,oos,825,5.13540806821695,3.9748706665320355,60min
GBPUSD,expand_dn,24,is,1411,-0.5670604281615662,-0.4156741049754616,60min
GBPUSD,expand_dn,24,oos,825,4.358692376623961,2.3394898611818964,60min
GBPUSD,spike_up,1,is,543,0.3844522875174556,0.6510534949326988,60min
GBPUSD,spike_up,1,oos,293,-0.18116996822367668,-0.2515746982025135,60min
GBPUSD,spike_up,2,is,543,0.45463201518228347,0.5983689941271523,60min
GBPUSD,spike_up,2,oos,293,0.2637238839509531,0.2883649716088146,60min
GBPUSD,spike_up,4,is,543,0.6547520598303888,0.6294419576539958,60min
GBPUSD,spike_up,4,oos,293,-0.2524394742189152,-0.2102408125647309,60min
GBPUSD,spike_up,8,is,543,0.7123586316314524,0.5131430207512946,60min
GBPUSD,spike_up,8,oos,293,1.9636141991471348,1.0734679242513896,60min
GBPUSD,spike_up,12,is,543,1.6719909861211546,0.9484674792683028,60min
GBPUSD,spike_up,12,oos,293,4.298616052496713,2.092936962912501,60min
GBPUSD,spike_up,24,is,543,1.9218437749361834,0.8356412894021795,60min
GBPUSD,spike_up,24,oos,293,9.418677690513762,3.4111686113727595,60min
GBPUSD,spike_dn,1,is,532,0.1211147309187687,0.1905005297492316,60min
GBPUSD,spike_dn,1,oos,279,1.231865372522685,1.5143552937549452,60min
GBPUSD,spike_dn,2,is,532,0.12061292048411257,0.1442729027924917,60min
GBPUSD,spike_dn,2,oos,279,0.81591234346634,0.6989999256505322,60min
GBPUSD,spike_dn,4,is,532,0.2282559161563076,0.19734383473000372,60min
GBPUSD,spike_dn,4,oos,279,2.9827648757878,2.090646255335475,60min
GBPUSD,spike_dn,8,is,532,1.2473013059968394,0.8618202067061994,60min
GBPUSD,spike_dn,8,oos,279,3.9091406404843343,2.0990741329173943,60min
GBPUSD,spike_dn,12,is,532,-0.15564578536561152,-0.09135107094252556,60min
GBPUSD,spike_dn,12,oos,279,7.784514617581646,3.417870029462138,60min
GBPUSD,spike_dn,24,is,532,-0.15137553023285583,-0.06619509447113556,60min
GBPUSD,spike_dn,24,oos,279,9.659701825956034,2.9383261175380007,60min
GBPUSD,london_open,1,is,521,-0.22138487221574465,-0.38924882034164876,60min
GBPUSD,london_open,1,oos,312,-0.5512249914144741,-0.7458640452521799,60min
GBPUSD,london_open,2,is,521,0.1495527123823662,0.19356286232803513,60min
GBPUSD,london_open,2,oos,312,-0.2318578522878679,-0.24186843645115336,60min
GBPUSD,london_open,4,is,521,-0.1926412163101518,-0.1949964083870675,60min
GBPUSD,london_open,4,oos,312,-0.616809496972053,-0.5097061897394025,60min
GBPUSD,london_open,8,is,521,-0.6009254268621481,-0.37683882836249966,60min
GBPUSD,london_open,8,oos,312,2.96810466033553,1.5288214155108772,60min
GBPUSD,london_open,12,is,521,-0.030514819755761032,-0.016344649548170994,60min
GBPUSD,london_open,12,oos,312,1.7631539889630272,0.732062996077371,60min
GBPUSD,london_open,24,is,521,0.010701086452843105,0.005026799620707856,60min
GBPUSD,london_open,24,oos,312,-0.004552378620802828,-0.0016373903631592985,60min
GBPUSD,ny_open,1,is,521,-0.3060297858433546,-0.39225114998379473,60min
GBPUSD,ny_open,1,oos,312,0.4833903932008277,0.5785257500969729,60min
GBPUSD,ny_open,2,is,521,-0.6266469037404665,-0.610054845754911,60min
GBPUSD,ny_open,2,oos,312,1.498911378481393,1.3161487829792216,60min
GBPUSD,ny_open,4,is,521,-0.6322765330088072,-0.46981431048274025,60min
GBPUSD,ny_open,4,oos,312,1.0899212722586031,0.7399215153139296,60min
GBPUSD,ny_open,8,is,521,0.028249237245363268,0.018557955031408724,60min
GBPUSD,ny_open,8,oos,312,-0.6008055960748282,-0.3160411661778471,60min
GBPUSD,ny_open,12,is,521,0.05009938369918872,0.0308093032380969,60min
GBPUSD,ny_open,12,oos,312,0.3392757838345823,0.1701548571599747,60min
GBPUSD,ny_open,24,is,521,0.01070108645284324,0.004744210532839446,60min
GBPUSD,ny_open,24,oos,312,-0.02105878887722089,-0.00753771334056489,60min
GBPUSD,friday_pm,1,is,783,-0.2755164543240101,-0.8528606984303685,60min
GBPUSD,friday_pm,1,oos,468,-0.013030546970024428,-0.03341214063217389,60min
GBPUSD,friday_pm,2,is,783,-0.4489894859149635,-1.0726225972535057,60min
GBPUSD,friday_pm,2,oos,468,-0.05450742493740541,-0.11031056687064901,60min
GBPUSD,friday_pm,4,is,783,-0.4531513856230021,-0.9757567974594739,60min
GBPUSD,friday_pm,4,oos,468,-0.048807360219948,-0.08002731209220089,60min
GBPUSD,friday_pm,8,is,783,-0.6325479819740008,-1.3913822764597725,60min
GBPUSD,friday_pm,8,oos,468,-0.23136115163029314,-0.3392424629858022,60min
GBPUSD,friday_pm,12,is,783,-0.878164246268792,-1.9316513575238525,60min
GBPUSD,friday_pm,12,oos,468,-0.2366323358233704,-0.3469715458327308,60min
GBPUSD,friday_pm,24,is,783,-2.1399069641816673,-4.231483791623286,60min
GBPUSD,friday_pm,24,oos,468,-1.6543387034071129,-2.003658460041542,60min
GBPUSD,sunday_open,1,is,2065,-0.08803844864028383,-0.8890362165406795,60min
GBPUSD,sunday_open,1,oos,1248,-0.2863211452606097,-1.7050769648290662,60min
GBPUSD,sunday_open,2,is,2065,-0.09658537185684202,-0.7063307686066718,60min
GBPUSD,sunday_open,2,oos,1248,-0.37516714715963884,-1.5866116206732261,60min
GBPUSD,sunday_open,4,is,2065,-0.030749436207619954,-0.15266102163308534,60min
GBPUSD,sunday_open,4,oos,1248,-0.5405675097926478,-1.6069179353376308,60min
GBPUSD,sunday_open,8,is,2065,0.27034132128936894,0.8286056048244451,60min
GBPUSD,sunday_open,8,oos,1248,-0.9114626473569183,-1.9783783377460429,60min
GBPUSD,sunday_open,12,is,2065,0.3717710618371949,0.789023534283911,60min
GBPUSD,sunday_open,12,oos,1248,-0.8769902418064518,-1.4349617316700434,60min
GBPUSD,sunday_open,24,is,2065,2.894719155634404,3.123269235060574,60min
GBPUSD,sunday_open,24,oos,1248,6.20466236496874,6.023892748060455,60min
AUDUSD,asia_break_up,1,is,136,-0.46919463460948174,-0.8092339498771061,60min
AUDUSD,asia_break_up,2,is,136,0.24249308372216952,0.32597929630312,60min
AUDUSD,asia_break_up,4,is,136,-0.8227344207910482,-0.6801460988078051,60min
AUDUSD,asia_break_up,8,is,136,-0.059807076876120226,-0.028973375434323427,60min
AUDUSD,asia_break_up,12,is,136,1.4645173258622817,0.605593848945902,60min
AUDUSD,asia_break_up,24,is,136,-1.4123232246265818,-0.5045986121721452,60min
AUDUSD,asia_break_dn,1,is,139,0.747153757265101,1.2806929163068659,60min
AUDUSD,asia_break_dn,2,is,139,-0.30317449985810624,-0.3398940712956277,60min
AUDUSD,asia_break_dn,4,is,139,-0.9225360500758075,-0.6155607051837549,60min
AUDUSD,asia_break_dn,8,is,139,0.5621221444526016,0.23536291102944856,60min
AUDUSD,asia_break_dn,12,is,139,0.561888252650109,0.19847272292949136,60min
AUDUSD,asia_break_dn,24,is,139,3.0681835464270177,0.96542098639021,60min
AUDUSD,compress,1,is,2745,0.1762225677905625,2.0479239456882223,60min
AUDUSD,compress,1,oos,1680,-0.23409949454642665,-2.2556393388053912,60min
AUDUSD,compress,2,is,2745,0.18455806818585893,1.4501642255396352,60min
AUDUSD,compress,2,oos,1680,-0.4843354283054056,-3.269823071729465,60min
AUDUSD,compress,4,is,2745,0.2679321655156261,1.422079307586816,60min
AUDUSD,compress,4,oos,1680,-0.8655101090715593,-4.195010820934156,60min
AUDUSD,compress,8,is,2745,0.22624684469244058,0.8771366795457011,60min
AUDUSD,compress,8,oos,1680,-1.4132237629688937,-4.209702534680171,60min
AUDUSD,compress,12,is,2745,-0.015274541704508746,-0.04071415096602527,60min
AUDUSD,compress,12,oos,1680,-1.287419027666954,-3.0203761839771905,60min
AUDUSD,compress,24,is,2745,1.29580197627339,2.197926844979608,60min
AUDUSD,compress,24,oos,1680,-0.552264066241048,-0.8137717397113818,60min
AUDUSD,expand_up,1,is,1169,-0.18159368105445983,-0.644527320673396,60min
AUDUSD,expand_up,1,oos,697,0.08669472558065601,0.2794656491970402,60min
AUDUSD,expand_up,2,is,1169,-0.2603216649318285,-0.7252157290624368,60min
AUDUSD,expand_up,2,oos,697,0.30699992900829537,0.7583043184302524,60min
AUDUSD,expand_up,4,is,1169,-0.28813691412369735,-0.5892629384312235,60min
AUDUSD,expand_up,4,oos,697,0.3863692036291708,0.6955881037322481,60min
AUDUSD,expand_up,8,is,1169,-0.46369897794797005,-0.765512659345782,60min
AUDUSD,expand_up,8,oos,697,0.745792727773791,0.9863841215228177,60min
AUDUSD,expand_up,12,is,1169,0.5284891720857052,0.7080738535764038,60min
AUDUSD,expand_up,12,oos,697,1.4521706679674078,1.6528585812558247,60min
AUDUSD,expand_up,24,is,1169,-0.5234507594728903,-0.5441881385593573,60min
AUDUSD,expand_up,24,oos,697,2.7750866118351,2.432832578091791,60min
AUDUSD,expand_dn,1,is,1166,-0.2034286927267567,-0.7826094705261216,60min
AUDUSD,expand_dn,1,oos,695,0.8681153050424982,2.666823172960079,60min
AUDUSD,expand_dn,2,is,1166,0.1352095099152712,0.3784441877006027,60min
AUDUSD,expand_dn,2,oos,695,1.4610180746065933,3.223951555315963,60min
AUDUSD,expand_dn,4,is,1166,0.5751788826092538,1.1896146454762695,60min
AUDUSD,expand_dn,4,oos,695,1.997567143412203,3.2767268997954857,60min
AUDUSD,expand_dn,8,is,1166,1.1343629110160593,1.7064585965142622,60min
AUDUSD,expand_dn,8,oos,695,2.4387574377848216,3.260988196909686,60min
AUDUSD,expand_dn,12,is,1166,1.0353994265583992,1.3284283883020782,60min
AUDUSD,expand_dn,12,oos,695,3.1691733412950773,3.635074621066317,60min
AUDUSD,expand_dn,24,is,1166,0.21443618411113616,0.21354722129027418,60min
AUDUSD,expand_dn,24,oos,695,3.720649816938169,3.1436577509619403,60min
AUDUSD,spike_up,1,is,442,-0.5990871685461621,-1.4369583358487596,60min
AUDUSD,spike_up,1,oos,273,-0.4449603004072106,-0.878123804038065,60min
AUDUSD,spike_up,2,is,442,-0.650210536187384,-1.269271162846902,60min
AUDUSD,spike_up,2,oos,273,0.07250752041262341,0.12332226675341773,60min
AUDUSD,spike_up,4,is,442,-0.41637129861907296,-0.552541034407066,60min
AUDUSD,spike_up,4,oos,273,0.9684367773754525,1.1226050839123058,60min
AUDUSD,spike_up,8,is,442,-0.5500502895458068,-0.5913879059202464,60min
AUDUSD,spike_up,8,oos,273,1.6638160721960027,1.5726030759211975,60min
AUDUSD,spike_up,12,is,442,1.4126508100250916,1.221481074572145,60min
AUDUSD,spike_up,12,oos,273,0.578814946692087,0.41749604761236203,60min
AUDUSD,spike_up,24,is,442,-1.2590992427261254,-0.8248350994995749,60min
AUDUSD,spike_up,24,oos,273,3.224473571121666,1.777048435191661,60min
AUDUSD,spike_dn,1,is,435,0.12655671765549847,0.26834076206184276,60min
AUDUSD,spike_dn,1,oos,225,1.0862655848186478,1.8026306687956364,60min
AUDUSD,spike_dn,2,is,435,0.5174812514029784,0.852565523850012,60min
AUDUSD,spike_dn,2,oos,225,1.643249889154951,1.9682517988774022,60min
AUDUSD,spike_dn,4,is,435,0.505652157978419,0.5649464745389953,60min
AUDUSD,spike_dn,4,oos,225,2.3820851290237037,1.9645846486464107,60min
AUDUSD,spike_dn,8,is,435,1.7508445458418658,1.3867676582616795,60min
AUDUSD,spike_dn,8,oos,225,2.124778221158151,1.507470692578183,60min
AUDUSD,spike_dn,12,is,435,1.6996001520961572,1.1887994537340976,60min
AUDUSD,spike_dn,12,oos,225,3.1014083532854895,2.01842134521945,60min
AUDUSD,spike_dn,24,is,435,1.7177088916681564,0.9402612821381883,60min
AUDUSD,spike_dn,24,oos,225,3.2298728385209117,1.5339724885149582,60min
AUDUSD,london_open,1,is,519,-0.4287711675348585,-1.2464278515662328,60min
AUDUSD,london_open,1,oos,311,-0.042889113287817325,-0.11450568902784636,60min
AUDUSD,london_open,2,is,519,-0.4087947435475178,-0.9246807996954055,60min
AUDUSD,london_open,2,oos,311,0.1802280956572188,0.3721042148331644,60min
AUDUSD,london_open,4,is,519,-0.8869536489447628,-1.5097441210839002,60min
AUDUSD,london_open,4,oos,311,-0.3019405944489847,-0.44252390719675244,60min
AUDUSD,london_open,8,is,519,-1.0881654867141264,-1.054520131123704,60min
AUDUSD,london_open,8,oos,311,1.5714241661384372,1.3472233073121573,60min
AUDUSD,london_open,12,is,519,-1.0891846462561254,-0.8605079537479802,60min
AUDUSD,london_open,12,oos,311,0.46649088276026346,0.3343418891967191,60min
AUDUSD,london_open,24,is,519,0.01772749508321079,0.012103902896382968,60min
AUDUSD,london_open,24,oos,311,0.0389789478456409,0.020920538179670347,60min
AUDUSD,ny_open,1,is,519,-0.4547827282284864,-0.9185542851434143,60min
AUDUSD,ny_open,1,oos,311,0.41932953622985425,0.7988629831460999,60min
AUDUSD,ny_open,2,is,519,-0.4440548591544648,-0.656630176668285,60min
AUDUSD,ny_open,2,oos,311,1.087945137457861,1.5007632923806304,60min
AUDUSD,ny_open,4,is,519,-1.1135432443204445,-1.2819293903510436,60min
AUDUSD,ny_open,4,oos,311,0.4146188910815333,0.4459070610117132,60min
AUDUSD,ny_open,8,is,519,-0.35618090097232613,-0.3509429450991194,60min
AUDUSD,ny_open,8,oos,311,-0.5895083097457772,-0.490716075170515,60min
AUDUSD,ny_open,12,is,519,-0.25671836494592987,-0.2257035352731703,60min
AUDUSD,ny_open,12,oos,311,0.026297956715226316,0.020124381927540125,60min
AUDUSD,ny_open,24,is,519,0.020328651152575213,0.013456454787451189,60min
AUDUSD,ny_open,24,oos,311,-0.022114299742784272,-0.012612061431272947,60min
AUDUSD,friday_pm,1,is,783,-0.3281303832384753,-1.5683436450395156,60min
AUDUSD,friday_pm,1,oos,468,-0.3793925348394536,-1.4853822315018441,60min
AUDUSD,friday_pm,2,is,783,-0.533719259452692,-1.9968751382832526,60min
AUDUSD,friday_pm,2,oos,468,-0.6122757518706959,-1.9412901958289464,60min
AUDUSD,friday_pm,4,is,783,-0.605816552111002,-2.0095166786675973,60min
AUDUSD,friday_pm,4,oos,468,-0.9597225632839883,-2.562995117033218,60min
AUDUSD,friday_pm,8,is,783,-0.6635488130342628,-2.2676610125329746,60min
AUDUSD,friday_pm,8,oos,468,-1.4292089583290275,-3.5595243118513227,60min
AUDUSD,friday_pm,12,is,783,-0.5358404609306977,-1.8282099384264645,60min
AUDUSD,friday_pm,12,oos,468,-1.7510232706461326,-4.361020735393006,60min
AUDUSD,friday_pm,24,is,783,-0.37745075073288714,-1.11853833622527,60min
AUDUSD,friday_pm,24,oos,468,-3.4320587854107143,-5.917311805194134,60min
AUDUSD,sunday_open,1,is,2041,0.04956617324129874,0.6993820041518646,60min
AUDUSD,sunday_open,1,oos,1248,-0.19710086817279907,-1.368514022870492,60min
AUDUSD,sunday_open,2,is,2041,0.16966149885888326,1.726644092121671,60min
AUDUSD,sunday_open,2,oos,1248,-0.2865412433237265,-1.4824984685182026,60min
AUDUSD,sunday_open,4,is,2041,0.4860157953659758,3.2024738527197147,60min
AUDUSD,sunday_open,4,oos,1248,-0.30054788379684555,-1.1442855039436939,60min
AUDUSD,sunday_open,8,is,2041,1.0463334035687997,4.172828809190244,60min
AUDUSD,sunday_open,8,oos,1248,-0.2643718856795119,-0.7659634726976051,60min
AUDUSD,sunday_open,12,is,2041,1.505083152878922,4.559533200717313,60min
AUDUSD,sunday_open,12,oos,1248,0.09534425072132545,0.21197369779993638,60min
AUDUSD,sunday_open,24,is,2041,3.457706244779919,6.0888234238947785,60min
AUDUSD,sunday_open,24,oos,1248,3.712706171854172,5.265108363354848,60min
USDJPY,asia_break_up,1,is,140,2.414624364676141,1.4432590840142616,60min
USDJPY,asia_break_up,2,is,140,5.605677300780641,2.7207783524435136,60min
USDJPY,asia_break_up,4,is,140,8.232783172989821,2.7375512104032222,60min
USDJPY,asia_break_up,8,is,140,11.939137774550982,2.496049131646432,60min
USDJPY,asia_break_up,12,is,140,10.385849518969172,1.7567015705874556,60min
USDJPY,asia_break_up,24,is,140,12.667177232710365,1.8445377786606392,60min
USDJPY,asia_break_dn,1,is,124,0.43397920338549845,0.2624407645096568,60min
USDJPY,asia_break_dn,2,is,124,0.8348938906422199,0.36528558295614544,60min
USDJPY,asia_break_dn,4,is,124,-6.79755092839285,-1.5675430696135018,60min
USDJPY,asia_break_dn,8,is,124,-7.855182501947035,-1.3856298073249917,60min
USDJPY,asia_break_dn,12,is,124,-9.784588269049726,-1.517137506679512,60min
USDJPY,asia_break_dn,24,is,124,-19.385576223511038,-2.295038832445283,60min
USDJPY,compress,1,is,2896,-0.15626651930192037,-0.8044882362594009,60min
USDJPY,compress,1,oos,1667,-0.4077960505265348,-2.0088637327756325,60min
USDJPY,compress,2,is,2896,-0.3274156352889402,-1.1733338671974909,60min
USDJPY,compress,2,oos,1667,-0.7543145201765522,-2.6376143237963956,60min
USDJPY,compress,4,is,2896,-0.485597845163497,-1.1982050233174248,60min
USDJPY,compress,4,oos,1667,-1.4106459394473718,-3.4932806738760864,60min
USDJPY,compress,8,is,2896,-0.4428635080065035,-0.6729462886566835,60min
USDJPY,compress,8,oos,1667,-1.986873726611413,-2.55082402211204,60min
USDJPY,compress,12,is,2896,-0.27357530344620934,-0.30869201196681156,60min
USDJPY,compress,12,oos,1667,-0.607799860618444,-0.6125034365123762,60min
USDJPY,compress,24,is,2896,-5.463814282680604,-3.5851405175645934,60min
USDJPY,compress,24,oos,1667,-0.2471637196902168,-0.1544495851393916,60min
USDJPY,expand_up,1,is,1173,-0.06420129602301702,-0.08871781333484158,60min
USDJPY,expand_up,1,oos,617,-0.23423564105252517,-0.3626237809880397,60min
USDJPY,expand_up,2,is,1173,0.16004583080126045,0.1693621102415401,60min
USDJPY,expand_up,2,oos,617,0.2341717209868049,0.28429122826834125,60min
USDJPY,expand_up,4,is,1173,0.9159143384993645,0.7717072716966654,60min
USDJPY,expand_up,4,oos,617,0.7570097352522532,0.70356179494752,60min
USDJPY,expand_up,8,is,1173,0.6635422319858884,0.39189874850512174,60min
USDJPY,expand_up,8,oos,617,4.226449735114381,2.950490014785673,60min
USDJPY,expand_up,12,is,1173,4.3089109609370135,2.1767773862372164,60min
USDJPY,expand_up,12,oos,617,3.776457323601042,2.0887270265105475,60min
USDJPY,expand_up,24,is,1173,5.436510444255662,2.036844003222484,60min
USDJPY,expand_up,24,oos,617,1.5828950335510767,0.5703047201037674,60min
USDJPY,expand_dn,1,is,1175,-0.06302457149421412,-0.09368881490047927,60min
USDJPY,expand_dn,1,oos,653,0.543535076816222,0.7844928733751716,60min
USDJPY,expand_dn,2,is,1175,-0.2779214834140086,-0.285805841579176,60min
USDJPY,expand_dn,2,oos,653,0.7464697793188374,0.7841384439773608,60min
USDJPY,expand_dn,4,is,1175,-1.2515876476790524,-0.9722920790681013,60min
USDJPY,expand_dn,4,oos,653,-0.7127206699835222,-0.46214002781298497,60min
USDJPY,expand_dn,8,is,1175,0.2303140663440679,0.1305295046960254,60min
USDJPY,expand_dn,8,oos,653,-2.4286074625594107,-1.280918630897074,60min
USDJPY,expand_dn,12,is,1175,1.1840881207927165,0.5771767774971123,60min
USDJPY,expand_dn,12,oos,653,-2.23311686459887,-1.030658324717397,60min
USDJPY,expand_dn,24,is,1175,6.600146837573366,2.5010915473537887,60min
USDJPY,expand_dn,24,oos,653,-3.4486459653542565,-1.2570739292031605,60min
USDJPY,spike_up,1,is,426,0.9417957261783265,0.7741674261533734,60min
USDJPY,spike_up,1,oos,238,0.0695526814078433,0.0635235549720967,60min
USDJPY,spike_up,2,is,426,1.6296008420281234,1.0469578614462147,60min
USDJPY,spike_up,2,oos,238,-0.2670782279391878,-0.18636772562077675,60min
USDJPY,spike_up,4,is,426,1.7057979281876356,0.8662128594401131,60min
USDJPY,spike_up,4,oos,238,-0.5446454000595413,-0.30945460536091934,60min
USDJPY,spike_up,8,is,426,-0.4151647070052623,-0.151384063310633,60min
USDJPY,spike_up,8,oos,238,3.9700702627420354,1.6586608581830868,60min
USDJPY,spike_up,12,is,426,3.8092951930131242,1.1503813472608473,60min
USDJPY,spike_up,12,oos,238,3.1708010578532644,1.1073860035554564,60min
USDJPY,spike_up,24,is,426,3.620544100583999,0.8153114423956096,60min
USDJPY,spike_up,24,oos,238,3.0466073580271575,0.7935147684151407,60min
USDJPY,spike_dn,1,is,433,-0.03863776003530118,-0.03428531178912289,60min
USDJPY,spike_dn,1,oos,244,-0.4849227973082753,-0.34142325597413165,60min
USDJPY,spike_dn,2,is,433,0.4584057732318205,0.261118180936525,60min
USDJPY,spike_dn,2,oos,244,-2.004321649898135,-0.9781502469405648,60min
USDJPY,spike_dn,4,is,433,-0.6148281764000342,-0.2736138451577092,60min
USDJPY,spike_dn,4,oos,244,-6.060577346608363,-1.7238671876682723,60min
USDJPY,spike_dn,8,is,433,0.4524452638281421,0.1450195105974163,60min
USDJPY,spike_dn,8,oos,244,-8.560273104112948,-2.0846482122836796,60min
USDJPY,spike_dn,12,is,433,1.9321898356960476,0.5414182873461851,60min
USDJPY,spike_dn,12,oos,244,-9.371069378845869,-2.1426957709252443,60min
USDJPY,spike_dn,24,is,433,7.015212534590658,1.5606358761975336,60min
USDJPY,spike_dn,24,oos,244,-12.557074278561876,-2.4366929043500036,60min
USDJPY,london_open,1,is,521,1.514888280222888,1.6218732520760923,60min
USDJPY,london_open,1,oos,311,1.0721425919699894,1.2315374827620627,60min
USDJPY,london_open,2,is,521,1.240908998065985,1.0433808006942655,60min
USDJPY,london_open,2,oos,311,1.0500547667377078,0.8235772062120109,60min
USDJPY,london_open,4,is,521,1.465215308991811,0.9420523897860535,60min
USDJPY,london_open,4,oos,311,1.0811692666432393,0.6052466588304879,60min
USDJPY,london_open,8,is,521,0.983597604547939,0.37757437138656097,60min
USDJPY,london_open,8,oos,311,-1.555399217654777,-0.5435679513037169,60min
USDJPY,london_open,12,is,521,3.0288513012556884,1.0005675483335896,60min
USDJPY,london_open,12,oos,311,0.8086648207217482,0.24245935799371765,60min
USDJPY,london_open,24,is,521,0.004993245871611309,0.0012987397229306543,60min
USDJPY,london_open,24,oos,311,0.07989925999679996,0.019751595636197154,60min
USDJPY,ny_open,1,is,521,-1.0612153666100776,-0.9338471827506054,60min
USDJPY,ny_open,1,oos,311,-1.7498831315025505,-1.2630393195514977,60min
USDJPY,ny_open,2,is,521,-1.1486303493428833,-0.7933476402622224,60min
USDJPY,ny_open,2,oos,311,-1.4476944294036527,-0.8500027005369132,60min
USDJPY,ny_open,4,is,521,0.6961174203161636,0.3768678051754737,60min
USDJPY,ny_open,4,oos,311,-0.8710815372150941,-0.4608763064248682,60min
USDJPY,ny_open,8,is,521,0.8990486602101582,0.3966024638592775,60min
USDJPY,ny_open,8,oos,311,2.4738612325061786,0.982555822247556,60min
USDJPY,ny_open,12,is,521,-1.0334327678420956,-0.3898236628090967,60min
USDJPY,ny_open,12,oos,311,0.3339059782782322,0.12253171950786097,60min
USDJPY,ny_open,24,is,521,0.00499324587161,0.0012677862647048647,60min
USDJPY,ny_open,24,oos,311,-0.15739977537298203,-0.041374498906755784,60min
USDJPY,friday_pm,1,is,783,0.32798643364152097,0.7441412659628353,60min
USDJPY,friday_pm,1,oos,468,-0.3777278974904503,-0.5757909470636157,60min
USDJPY,friday_pm,2,is,783,0.69186047903271,1.1770881550149577,60min
USDJPY,friday_pm,2,oos,468,-0.5080329431586079,-0.5658314325684478,60min
USDJPY,friday_pm,4,is,783,1.1646915838636436,1.7405835779674024,60min
USDJPY,friday_pm,4,oos,468,-1.3432924229711622,-1.0981932699224612,60min
USDJPY,friday_pm,8,is,783,1.7053090936531905,2.5668543088098605,60min
USDJPY,friday_pm,8,oos,468,-2.519342040640904,-1.758009685597402,60min
USDJPY,friday_pm,12,is,783,1.51380655235713,2.2786020939455214,60min
USDJPY,friday_pm,12,oos,468,-3.1207120858656987,-2.17764876083166,60min
USDJPY,friday_pm,24,is,783,0.47694643541044673,0.6170398267084588,60min
USDJPY,friday_pm,24,oos,468,-3.528326205141827,-2.188157307169836,60min
USDJPY,sunday_open,1,is,2065,-0.03635021159521004,-0.21279548143163016,60min
USDJPY,sunday_open,1,oos,1248,0.2815803290052592,1.0744928431060412,60min
USDJPY,sunday_open,2,is,2065,-0.29979485418314267,-1.1452815244030008,60min
USDJPY,sunday_open,2,oos,1248,0.3321780611148652,0.8947449265485999,60min
USDJPY,sunday_open,4,is,2065,-0.7720110158723312,-1.896198351496197,60min
USDJPY,sunday_open,4,oos,1248,0.3351397351484726,0.6129330432075821,60min
USDJPY,sunday_open,8,is,2065,-2.6691309905824516,-3.8583399201114625,60min
USDJPY,sunday_open,8,oos,1248,0.42645122858985574,0.4907050066793172,60min
USDJPY,sunday_open,12,is,2065,-4.038236437447537,-4.064965007344351,60min
USDJPY,sunday_open,12,oos,1248,0.8125811833650646,0.7131233483684918,60min
USDJPY,sunday_open,24,is,2065,-4.224457149856588,-2.553080303321656,60min
USDJPY,sunday_open,24,oos,1248,0.9683217649436054,0.5364991278612669,60min
EURUSD,asia_break_up,1,is,102,0.877645899679094,0.373187871774675,240min
EURUSD,asia_break_up,2,is,102,2.5484290542600334,0.6329010083434771,240min
