pair,dir,t_in,t_out,entry,sl,tp,exit,reason,lots,risk_pct,risk_usd,pips,pnl,spread_cost,slip_cost,commission,equity_at_entry,hold_h
NZDUSD,-1,2024-03-05 19:01:00+00:00,2024-03-05 22:00:00+00:00,0.6084700000000001,0.6098206022855753,0.6057687954288495,0.6098406022855754,SL,0.01,1.516777404750949,2.2261049665969863,-13.706022855752842,-1.4406022855752842,0.6649999999999767,0.04000000000000001,0.07,89.04419866387946,2.9833333333333334
EURUSD,1,2024-03-05 21:01:00+00:00,2024-03-06 01:28:00+00:00,1.0859200000000002,1.0846151497619034,1.0885297004761938,1.0845951497619035,SL,0.01,1.4653961265037183,2.2261049665969863,-13.248502380966976,-1.3948502380966976,0.1,0.04000000000000001,0.07,89.04419866387946,4.45
USDCAD,1,2024-03-05 19:01:00+00:00,2024-03-06 12:39:00+00:00,1.359115,1.357255441967813,1.3628341160643742,1.357235441967813,SL,0.01,1.5365542586002918,2.2261049665969863,-18.795580321870897,-1.452927884827325,0.07357729110487339,0.029430916441949357,0.07,89.04419866387946,17.633333333333333
USDCHF,1,2024-03-06 00:01:00+00:00,2024-03-06 14:32:00+00:00,0.8837700000000002,0.88255991970871,0.8861901605825806,0.8825399197087099,SL,0.01,1.5629784744192794,2.1900899094576043,-12.300802912902364,-1.4618556765790154,0.11315161184471072,0.04526064473788429,0.07,87.60359637830418,14.516666666666667
GBPUSD,1,2024-03-06 05:01:00+00:00,2024-03-06 15:51:00+00:00,1.2703250000000001,1.2688871139246614,1.2732007721506775,1.2732007721506775,TP,0.01,1.6679120619619723,2.155218653505187,28.75772150677358,2.8057721506773583,0.1,0.04000000000000001,0.07,86.20874614020748,10.833333333333334
GBPUSD,1,2024-03-06 16:30:00+00:00,2024-03-06 21:35:00+00:00,1.2748500000000003,1.2729525319712243,1.2786449360575523,1.2729325319712244,SL,0.01,2.2038024097725772,2.152493368236962,-19.17468028775904,-1.987468028775904,0.1,0.04000000000000001,0.07,86.09973472947848,5.083333333333333
USDJPY,1,2024-03-06 20:06:00+00:00,2024-03-07 00:05:00+00:00,149.3925,149.08326272459018,150.01097455081964,149.08126272459018,SL,0.01,2.404148167946598,2.152493368236962,-31.123727540983737,-2.1533527480284307,0.06693776461335073,0.02677510584534029,0.07,86.09973472947848,3.9833333333333334
NZDUSD,-1,2024-03-06 20:09:00+00:00,2024-03-07 03:11:00+00:00,0.6126350000000002,0.6140999771888697,0.6097050456222611,0.6141199771888697,SL,0.01,1.7014886206936617,2.152493368236962,-14.849771888695296,-1.5549771888695296,0.12000000000000899,0.04000000000000001,0.07,86.09973472947848,7.033333333333333
USDCHF,1,2024-03-07 06:01:00+00:00,2024-03-07 09:40:00+00:00,0.881985,0.8807169677416533,0.8845210645166935,0.8806969677416533,SL,0.01,1.7880999439066267,2.0100984190951157,-12.880322583467274,-1.530378870782074,0.11338061304897476,0.04535224521958991,0.07,80.40393676380462,3.65
USDCAD,1,2024-03-07 06:01:00+00:00,2024-03-07 11:03:00+00:00,1.351475,1.3497712250728129,1.3548825498543742,1.349751225072813,SL,0.01,1.5679308063935298,2.0100984190951157,-17.23774927187005,-1.3454767399966743,0.09249153702439317,0.029597291847795932,0.07,80.40393676380462,5.033333333333333
GBPUSD,1,2024-03-07 00:01:00+00:00,2024-03-07 15:35:00+00:00,1.273735,1.2718807893307582,1.2774434213384838,1.2774434213384838,TP,0.01,2.2044473915316742,2.102806667517564,37.08421338483703,3.638421338483703,0.1,0.04000000000000001,0.07,84.11226670070258,15.566666666666666
EURUSD,1,2024-03-07 15:35:00+00:00,2024-03-08 13:30:00+00:00,1.0920200000000002,1.0901084967042127,1.0958430065915752,1.0958430065915752,TP,0.01,2.3550396248592635,2.02916256228774,38.230065915749734,3.7530065915749735,0.1,0.04000000000000001,0.07,81.16650249150959,21.916666666666668
USDCHF,1,2024-03-10 22:05:00+00:00,2024-03-11 00:16:00+00:00,0.8777,0.8772270116643425,0.8786459766713152,0.8772070116643425,SL,0.03,1.903785927511123,2.1229877270771143,-4.929883356575848,-1.895046151273504,0.5468839011051577,0.13672097527629032,0.21,84.91950908308456,2.183333333333333
AUDUSD,1,2024-03-08 20:01:00+00:00,2024-03-11 02:48:00+00:00,0.662655,0.6609656755961991,0.6660336488076017,0.6609456755961991,SL,0.01,1.9893242695834021,2.1229877270771143,-17.093244038008937,-1.7793244038008937,0.1,0.04000000000000001,0.07,84.91950908308456,54.78333333333333
USDJPY,-1,2024-03-11 05:01:00+00:00,2024-03-11 05:49:00+00:00,146.88299999999998,147.07204809699104,146.5049038060179,147.07404809699105,SL,0.01,1.5841758643271062,2.031128463200254,-19.104809699106795,-1.3706821551239285,0.0680813981195918,0.02723255924783672,0.07,81.24513852801016,0.8
USDCHF,1,2024-03-11 03:06:00+00:00,2024-03-11 07:00:00+00:00,0.8777700000000002,0.8771352395195989,0.8790395209608026,0.8771152395195989,SL,0.02,1.780171150819306,2.031128463200254,-6.547604804012508,-1.6318725415570152,0.22785012019093837,0.09114004807637535,0.14,81.24513852801016,3.9
NZDUSD,1,2024-03-11 06:03:00+00:00,2024-03-11 07:18:00+00:00,0.6177050000000001,0.6170675688398706,0.618979862320259,0.6170475688398706,SL,0.03,2.3941239380223625,1.9968614093221557,-6.574311601295069,-2.1822934803885206,0.3,0.12,0.21,79.87445637288623,1.25
AUDUSD,1,2024-03-11 08:01:00+00:00,2024-03-11 08:31:00+00:00,0.66198,0.6611973118192885,0.663545376361423,0.6611773118192885,SL,0.02,2.0580730814992934,1.9015072587735173,-8.026881807114972,-1.7453763614229945,0.2,0.08000000000000002,0.14,76.06029035094069,0.5
NZDUSD,1,2024-03-11 10:20:00+00:00,2024-03-11 12:17:00+00:00,0.6182200000000001,0.6173492314045071,0.6199615371909861,0.6173292314045071,SL,0.02,2.3434558387992266,1.8578728497379422,-8.907685954929745,-1.921537190985949,0.2100000000000545,0.08000000000000002,0.14,74.31491398951769,1.95
EURUSD,1,2024-03-08 20:01:00+00:00,2024-03-11 13:21:00+00:00,1.0943650000000003,1.0923882827161755,1.09831843456765,1.0923682827161756,SL,0.01,2.327754016913651,2.1229877270771143,-19.96717283824667,-2.066717283824667,0.1,0.04000000000000001,0.07,84.91950908308456,65.33333333333333
NZDUSD,1,2024-03-11 17:01:00+00:00,2024-03-11 18:33:00+00:00,0.617275,0.616272803968362,0.6192793920632761,0.616252803968362,SL,0.01,1.425058489275217,1.758166487867677,-10.221960316380008,-1.0921960316380008,0.10499999999997174,0.04000000000000001,0.07,70.32665951470707,1.5333333333333334
AUDUSD,1,2024-03-11 16:22:00+00:00,2024-03-12 12:30:00+00:00,0.6609150000000001,0.6598131133594155,0.6631187732811695,0.6597931133594155,SL,0.01,1.566812142348712,1.758166487867677,-11.218866405846573,-1.1918866405846573,0.1,0.04000000000000001,0.07,70.32665951470707,20.133333333333333
EURUSD,1,2024-03-11 20:01:00+00:00,2024-03-12 12:30:00+00:00,1.0927200000000001,1.0916499763323255,1.0948600473353496,1.0916299763323256,SL,0.01,1.5455072717309237,1.730861587076727,-10.900236676745223,-1.1600236676745224,0.1,0.04000000000000001,0.07,69.23446348306908,16.483333333333334
USDCHF,1,2024-03-13 05:01:00+00:00,2024-03-13 13:40:00+00:00,0.8780600000000001,0.8769948591729861,0.8801902816540279,0.8769748591729861,SL,0.01,1.8137189673166,1.6720638293702477,-10.851408270139418,-1.3058390394892625,0.11388743366056989,0.04555497346422796,0.07,66.8825531748099,8.65
EURUSD,1,2024-03-12 17:01:00+00:00,2024-03-13 17:01:00+00:00,1.09198,1.0905165542900215,1.0949068914199571,1.0949068914199571,TP,0.01,2.188082901311492,1.6720638293702477,29.26891419957167,2.8568914199571673,0.1,0.04000000000000001,0.07,66.8825531748099,24.0
USDCHF,1,2024-03-13 16:02:00+00:00,2024-03-13 17:08:00+00:00,0.8782500000000001,0.8769916775152268,0.8807666449695467,0.8769716775152268,SL,0.01,2.1848626823428225,1.639417853383016,-12.78322484773331,-1.525533714515606,0.13663535439796695,0.04554511813265016,0.07,65.57671413532064,1.1
GBPUSD,1,2024-03-14 00:01:00+00:00,2024-03-14 04:01:00+00:00,1.28036,1.2787922876063333,1.2834954247873331,1.2787722876063334,SL,0.01,2.3430841011196675,1.672701796019055,-15.877123936665072,-1.6577123936665072,0.10499999999991623,0.04000000000000001,0.07,66.9080718407622,4.0
USDCAD,-1,2024-03-14 08:01:00+00:00,2024-03-14 13:30:00+00:00,1.34694,1.348118242517239,1.3445835149655216,1.348138242517239,SL,0.01,1.3406133244840033,1.6312589861773927,-11.982425172389899,-0.959603484371234,0.08166659242435448,0.029696942699749065,0.07,65.2503594470957,5.483333333333333
USDCHF,1,2024-03-13 19:13:00+00:00,2024-03-14 13:31:00+00:00,0.8784450000000001,0.8771276577991812,0.8810796844016379,0.8810796844016379,TP,0.01,2.241328506745237,1.672701796019055,26.34684401637721,2.92925937496112,0.11383751970812059,0.04553500788324824,0.07,66.9080718407622,18.3
NZDUSD,1,2024-03-12 19:01:00+00:00,2024-03-14 14:23:00+00:00,0.6152950000000001,0.6138132025670362,0.6182585948659282,0.6137932025670362,SL,0.01,2.2155216310164585,1.6720638293702477,-15.017974329639694,-1.5717974329639695,0.1,0.04000000000000001,0.07,66.8825531748099,43.36666666666667
EURUSD,1,2024-03-14 20:01:00+00:00,2024-03-15 00:28:00+00:00,1.0892,1.087749170602421,1.092101658795158,1.087729170602421,SL,0.01,2.2100057608337877,1.6412054476180407,-14.70829397578921,-1.5408293975789211,0.1,0.04000000000000001,0.07,65.64821790472163,4.45
GBPUSD,1,2024-03-15 05:01:00+00:00,2024-03-15 17:47:00+00:00,1.2740500000000001,1.2724901557102206,1.2771696885795594,1.2724701557102207,SL,0.01,2.4331739696522257,1.602684712678568,-15.798442897794196,-1.6498442897794197,0.1,0.04000000000000001,0.07,64.10738850714272,12.766666666666667
NZDUSD,-1,2024-03-18 05:06:00+00:00,2024-03-18 08:10:00+00:00,0.609175,0.609717734165477,0.608089531669046,0.609737734165477,SL,0.02,1.7379298923063717,1.5614386054340823,-5.6273416547703015,-1.2654683309540604,0.20999999999994348,0.08000000000000002,0.14,62.4575442173633,3.066666666666667
USDCHF,1,2024-03-18 10:01:00+00:00,2024-03-18 10:14:00+00:00,0.8843599999999999,0.8837303606768273,0.885619278646345,0.8837103606768273,SL,0.02,2.3270063132956675,1.5298018971602312,-6.4963932317263495,-1.6091739182519222,0.23745985797632582,0.09046089827671991,0.14,61.19207588640924,0.21666666666666667
EURUSD,1,2024-03-15 07:05:00+00:00,2024-03-18 11:04:00+00:00,1.088135,1.0871184202301134,1.0901681595397736,1.0901681595397736,TP,0.01,1.585745096719235,1.602684712678568,20.331595397735658,1.9631595397735657,0.1,0.04000000000000001,0.07,64.10738850714272,75.98333333333333
GBPUSD,1,2024-03-18 12:03:00+00:00,2024-03-18 12:39:00+00:00,1.2746,1.2736867006235961,1.2764265987528074,1.2736667006235962,SL,0.01,1.4839282222568375,1.5386515376982721,-9.3329937640374,-1.0032993764037401,0.1,0.04000000000000001,0.07,61.54606150793089,0.6
USDCHF,1,2024-03-18 13:02:00+00:00,2024-03-18 14:42:00+00:00,0.884055,0.8831513146526931,0.8858623706946138,0.8858623706946138,TP,0.01,1.688401483049513,1.5135690532881787,18.073706946137857,1.9744097874156987,0.11311513423938556,0.045246053695754226,0.07,60.54276213152715,1.6666666666666667
NZDUSD,-1,2024-03-18 15:37:00+00:00,2024-03-18 21:04:00+00:00,0.6084450000000001,0.6092108543222706,0.606913291355459,0.6092308543222706,SL,0.02,2.4500606753725935,1.5629292979735712,-7.858543222705183,-1.7117086445410368,1.5499999999999514,0.08000000000000002,0.14,62.51717191894285,5.45
GBPUSD,1,2024-03-18 19:01:00+00:00,2024-03-19 01:21:00+00:00,1.2730900000000003,1.2718491131206602,1.2755717737586805,1.2718291131206603,SL,0.01,1.984873661510103,1.5629292979735712,-12.608868793400063,-1.3308868793400064,0.10499999999991623,0.04000000000000001,0.07,62.51717191894285,6.333333333333333
NZDUSD,-1,2024-03-19 00:01:00+00:00,2024-03-19 03:40:00+00:00,0.60802,0.6087271151495078,0.6066057697009842,0.6066057697009842,TP,0.02,2.3258276853078423,1.5201365818600454,14.142302990157729,2.6884605980315457,0.2100000000000545,0.08000000000000002,0.14,60.805463274401816,3.65
EURUSD,1,2024-03-19 03:08:00+00:00,2024-03-19 04:44:00+00:00,1.087545,1.086731200588772,1.0891725988224563,1.086711200588772,SL,0.01,1.368314766670135,1.4868644098765451,-8.337994112279645,-0.9037994112279646,0.1,0.04000000000000001,0.07,59.47457639506181,1.6
USDCAD,1,2024-03-15 16:01:00+00:00,2024-03-19 06:34:00+00:00,1.3532800000000003,1.3515895174445527,1.3566609651108954,1.3566609651108954,TP,0.01,1.9485652100374662,1.602684712678568,33.8096511089514,2.4283485390275033,0.08867344525893715,0.029557815086308815,0.07,64.10738850714272,86.55
NZDUSD,-1,2024-03-19 05:02:00+00:00,2024-03-19 09:16:00+00:00,0.6060800000000001,0.6071490221805019,0.6039419556389963,0.6039419556389963,TP,0.01,1.7450791467544085,1.5314809395466347,21.380443610037325,2.0680443610037327,0.10499999999997174,0.04000000000000001,0.07,61.25923758186539,4.233333333333333
GBPUSD,1,2024-03-20 03:11:00+00:00,2024-03-20 07:00:00+00:00,1.2721550000000001,1.2707986205924746,1.274867758815051,1.2707786205924747,SL,0.01,2.0627578164562776,1.6438907620474157,-13.76379407525441,-1.446379407525441,0.11499999999998174,0.04000000000000001,0.07,65.75563048189663,3.816666666666667
EURUSD,1,2024-03-20 07:10:00+00:00,2024-03-20 08:01:00+00:00,1.0871400000000002,1.0862712665136487,1.0888774669727035,1.0862512665136488,SL,0.01,1.3508686104071264,1.60773127685928,-8.88733486351434,-0.9587334863514341,0.1,0.04000000000000001,0.07,64.30925107437119,0.85
USDCHF,1,2024-03-20 00:01:00+00:00,2024-03-20 09:48:00+00:00,0.8887200000000002,0.8874428754771144,0.8912742490457717,0.8912742490457717,TP,0.01,2.1854221683509625,1.6438907620474157,25.54249045771506,2.8040762509806303,0.11252137906202177,0.04500855162480871,0.07,65.75563048189663,9.783333333333333
USDCAD,1,2024-03-20 00:01:00+00:00,2024-03-20 16:05:00+00:00,1.3576800000000002,1.355909039228225,1.3612219215435508,1.355889039228225,SL,0.01,1.9837117904516897,1.6438907620474157,-17.909607717752074,-1.3891332064810613,0.07733781156091807,0.029462023451770666,0.07,65.75563048189663,16.066666666666666
NZDUSD,-1,2024-03-21 09:01:00+00:00,2024-03-21 14:41:00+00:00,0.6082150000000001,0.6097996794326968,0.6050456411346067,0.6050456411346067,TP,0.01,2.4467971310946157,1.619136515812983,31.69358865393379,3.0993588653933792,0.10499999999997174,0.04000000000000001,0.07,64.76546063251932,5.666666666666667
USDCAD,1,2024-03-21 12:38:00+00:00,2024-03-22 02:36:00+00:00,1.3514000000000002,1.3493817301893232,1.355436539621354,1.355436539621354,TP,0.01,2.3059604309813415,1.619136515812983,40.365396213537515,2.916931790257327,0.09619653692472584,0.02959893443836022,0.07,64.76546063251932,13.966666666666667
AUDUSD,-1,2024-03-24 22:01:00+00:00,2024-03-24 22:48:00+00:00,0.6511050000000002,0.6513961932109208,0.6505226135781589,0.6514161932109208,SL,0.06,2.4683752997445807,1.7695437822042508,-3.111932109206572,-2.287159265523943,0.8099999999999774,0.24,0.42,70.78175128817003,0.7833333333333333
USDCAD,1,2024-03-24 22:01:00+00:00,2024-03-25 00:28:00+00:00,1.360705,1.3603866455141589,1.3613417089716824,1.3613417089716824,TP,0.07,2.313788879038069,1.7695437822042508,6.367089716823315,2.785480579388127,0.7202148886051172,0.2057756824587255,0.49000000000000005,70.78175128817003,2.45
USDCHF,1,2024-03-25 00:19:00+00:00,2024-03-25 01:15:00+00:00,0.897885,0.8974677051252908,0.8987195897494183,0.8974477051252908,SL,0.03,2.0355759253019716,1.7123648005661523,-4.3729487470922646,-1.6710831277142164,0.35082443742786124,0.13364740473445932,0.21,68.49459202264609,0.9333333333333333
EURUSD,-1,2024-03-25 01:02:00+00:00,2024-03-25 01:15:00+00:00,1.0802,1.0805597883116715,1.0794804233766568,1.0805797883116715,SL,0.04,2.019012038219105,1.7820018150508554,-3.7978831167140292,-1.7991532466856117,0.4,0.16000000000000003,0.28,71.28007260203421,0.21666666666666667
NZDUSD,-1,2024-03-25 04:02:00+00:00,2024-03-25 08:07:00+00:00,0.5994999999999999,0.6003579973812898,0.5977840052374203,0.6003779973812898,SL,0.01,1.2652992973019295,1.6952459056908598,-8.779973812899078,-0.9479973812899078,0.11500000000003174,0.04000000000000001,0.07,67.80983622763439,4.083333333333333
USDCHF,1,2024-03-25 08:35:00+00:00,2024-03-25 10:18:00+00:00,0.89831,0.8975456810925788,0.8998386378148425,0.8975256810925788,SL,0.01,1.272535926803558,1.671545971158612,-7.843189074212553,-0.9431049497626156,0.11132014560675045,0.04452805824270018,0.07,66.86183884634448,1.7166666666666666
USDJPY,1,2024-03-25 04:01:00+00:00,2024-03-25 13:15:00+00:00,151.269,151.13063210607316,151.54573578785366,151.12863210607316,SL,0.01,1.348940206027939,1.6952459056908598,-14.036789392685023,-0.9979356241321766,0.06610739807891901,0.026442959231567604,0.07,67.80983622763439,9.233333333333333
NZDUSD,-1,2024-03-25 13:01:00+00:00,2024-03-25 13:34:00+00:00,0.600095,0.6010370085813743,0.5982109828372515,0.6010570085813743,SL,0.01,1.4290453194264228,1.6479683474145468,-9.620085813742962,-1.0320085813742963,0.10500000000002725,0.04000000000000001,0.07,65.91873389658187,0.55
USDCHF,1,2024-03-25 16:02:00+00:00,2024-03-26 03:43:00+00:00,0.8985200000000001,0.8975496105695274,0.9004607788609454,0.9004607788609454,TP,0.01,1.690416207996374,1.5972197422768846,19.40778860945347,2.089972912061331,0.11129412812180028,0.04451765124872012,0.07,63.88878969107539,11.683333333333334
AUDUSD,-1,2024-03-26 08:01:00+00:00,2024-03-26 09:18:00+00:00,0.653675,0.6547445724616999,0.6515358550766001,0.6547645724617,SL,0.01,1.6210859669094844,1.6494690650784178,-10.895724616999392,-1.1595724616999392,0.1,0.04000000000000001,0.07,65.97876260313672,1.2833333333333334
USDJPY,1,2024-03-25 15:01:00+00:00,2024-03-26 09:19:00+00:00,151.394,151.2050429818445,151.771914036311,151.2030429818445,SL,0.01,1.9535732607633218,1.5972197422768846,-19.095701815550115,-1.3313248751965148,0.0660528158315389,0.02642112633261556,0.07,63.88878969107539,18.3
NZDUSD,-1,2024-03-26 12:02:00+00:00,2024-03-26 19:55:00+00:00,0.60218,0.6031849171067285,0.600170165786543,0.600170165786543,TP,0.01,1.5828491043356083,1.5871966316560064,20.098342134570178,1.939834213457018,0.11499999999997623,0.04000000000000001,0.07,63.48786526624026,7.883333333333334
GBPUSD,-1,2024-03-26 12:19:00+00:00,2024-03-27 00:15:00+00:00,1.26509,1.2665546210133498,1.2621607579733005,1.2621607579733005,TP,0.01,2.3069306350241465,1.5871966316560064,29.2924202669953,2.85924202669953,0.1,0.04000000000000001,0.07,63.48786526624026,11.933333333333334
AUDUSD,-1,2024-03-27 01:21:00+00:00,2024-03-27 04:54:00+00:00,0.651965,0.6530781673447394,0.6497386653105212,0.6530981673447395,SL,0.01,1.6301320870186236,1.7071735376599204,-11.331673447394497,-1.2031673447394498,0.10499999999997174,0.04000000000000001,0.07,68.28694150639681,3.55
NZDUSD,-1,2024-03-27 01:20:00+00:00,2024-03-27 07:11:00+00:00,0.5995900000000001,0.6005564518158963,0.5976570963682074,0.6005764518158964,SL,0.01,1.4152805713311718,1.7071735376599204,-9.864518158962943,-1.0564518158962943,0.11500000000003174,0.04000000000000001,0.07,68.28694150639681,5.85
EURUSD,-1,2024-03-27 08:04:00+00:00,2024-03-27 09:04:00+00:00,1.08223,1.083241083114304,1.080207833771392,1.083261083114304,SL,0.01,1.531310188544814,1.6506830586440264,-10.310831143038879,-1.101083114303888,0.1,0.04000000000000001,0.07,66.02732234576106,1.0
AUDUSD,-1,2024-03-27 12:01:00+00:00,2024-03-27 19:54:00+00:00,0.65204,0.6533572145403332,0.6494055709193334,0.6533772145403333,SL,0.01,2.028786136276191,1.6231559807864295,-13.372145403333091,-1.4072145403333092,0.10500000000002725,0.04000000000000001,0.07,64.92623923145717,7.883333333333334
USDCHF,1,2024-03-27 11:05:00+00:00,2024-03-27 20:11:00+00:00,0.9058550000000001,0.9045152770549755,0.9085344458900493,0.9044952770549755,SL,0.01,2.2779073818482023,1.6231559807864295,-13.597229450246218,-1.5710381849464006,0.11039294368303977,0.04415717747321591,0.07,64.92623923145717,9.1
AUDUSD,-1,2024-03-27 22:01:00+00:00,2024-03-28 02:14:00+00:00,0.6524500000000001,0.6536332594236097,0.6500834811527808,0.6536532594236097,SL,0.01,1.9100853641008515,1.5486996626544365,-12.032594236096594,-1.2732594236096595,0.1100000000000045,0.04000000000000001,0.07,61.947986506177465,4.216666666666667
EURUSD,-1,2024-03-27 22:01:00+00:00,2024-03-28 05:49:00+00:00,1.08154,1.082672099617747,1.0792758007645058,1.082692099617747,SL,0.01,1.827500265297945,1.5486996626544365,-11.520996177469822,-1.2220996177469823,0.1,0.04000000000000001,0.07,61.947986506177465,7.8
AUDUSD,-1,2024-03-28 06:01:00+00:00,2024-03-28 08:12:00+00:00,0.6522900000000001,0.6535575570618145,0.6497548858763714,0.6497548858763714,TP,0.01,2.132045488762262,1.4863156866205205,25.351141236287233,2.4651141236287235,0.10499999999997174,0.04000000000000001,0.07,59.45262746482082,2.183333333333333
NZDUSD,-1,2024-03-28 04:01:00+00:00,2024-03-28 09:02:00+00:00,0.598825,0.6001027636957684,0.5962694726084634,0.5962694726084634,TP,0.01,2.105924092628397,1.516868177064195,25.55527391536638,2.4855273915366385,0.10500000000002725,0.04000000000000001,0.07,60.674727082567806,5.016666666666667
USDCAD,1,2024-03-28 19:04:00+00:00,2024-03-31 22:04:00+00:00,1.3544050000000003,1.352353891926433,1.358507216147135,1.3523338919264332,SL,0.01,2.351430157993135,1.6100817244996546,-20.711080735671406,-1.5991645213707424,0.09598310697322772,0.02953326368405314,0.07,64.40326897998618,75.0
USDCHF,1,2024-03-31 23:01:00+00:00,2024-03-31 23:03:00+00:00,0.902445,0.9020149728250495,0.9033050543499013,0.9019949728250495,SL,0.03,2.2761893418535193,1.570102611465386,-4.500271749505735,-1.7060263781745373,0.5485098814887097,0.1329720924820903,0.21,62.804104458615434,0.03333333333333333
EURUSD,-1,2024-04-01 02:01:00+00:00,2024-04-01 03:55:00+00:00,1.0785,1.0790999409227928,1.0773001181544146,1.0791199409227927,SL,0.02,1.963861848494983,1.5274519520110226,-6.199409227927166,-1.3798818455854334,0.2,0.08000000000000002,0.14,61.0980780804409,1.9
GBPUSD,-1,2024-04-01 08:03:00+00:00,2024-04-01 08:28:00+00:00,1.2616800000000001,1.2626486930890675,1.2597426138218655,1.2626686930890674,SL,0.01,1.6221070798215287,1.4929549058713867,-9.886930890672385,-1.0586930890672386,0.1,0.04000000000000001,0.07,59.71819623485547,0.4166666666666667
AUDUSD,-1,2024-04-01 10:01:00+00:00,2024-04-01 13:49:00+00:00,0.6521150000000001,0.6528731186966523,0.6505987626066958,0.6505987626066958,TP,0.01,1.292405588175548,1.4664875786447058,15.162373933043094,1.4462373933043093,0.12500000000004174,0.04000000000000001,0.07,58.65950314578823,3.8
USDJPY,1,2024-03-28 16:01:00+00:00,2024-04-02 05:11:00+00:00,151.3705,151.16248445771328,151.78653108457343,151.78653108457343,TP,0.01,2.133765200866348,1.6100817244996546,41.603108457343296,2.678429083430609,0.0660630704133236,0.02642522816532944,0.07,64.40326897998618,109.16666666666667
AUDUSD,-1,2024-04-01 14:02:00+00:00,2024-04-02 08:16:00+00:00,0.6497550000000001,0.6507202324056405,0.6478245351887192,0.6507402324056405,SL,0.01,1.6058905471976397,1.5026435134773135,-9.852324056404127,-1.0552324056404128,0.10500000000002725,0.04000000000000001,0.07,60.10574053909254,18.233333333333334
USDJPY,1,2024-04-02 10:03:00+00:00,2024-04-02 13:58:00+00:00,151.7015,151.56192914132623,151.98064171734754,151.55992914132622,SL,0.01,1.490445415570167,1.5432234304220682,-14.157085867378782,-1.0032199000918764,0.06591892631252821,0.026367570525011288,0.07,61.728937216882734,3.9166666666666665
AUDUSD,-1,2024-04-02 11:05:00+00:00,2024-04-02 14:03:00+00:00,0.650085,0.6511903969653674,0.6478742060692654,0.6512103969653674,SL,0.01,1.7907273560916068,1.5432234304220682,-11.253969653673979,-1.195396965367398,0.1,0.04000000000000001,0.07,61.728937216882734,2.966666666666667
EURUSD,-1,2024-04-02 19:19:00+00:00,2024-04-03 02:08:00+00:00,1.0761600000000002,1.0774897002470283,1.0735005995059441,1.0775097002470282,SL,0.01,2.23365209388833,1.4882580087855866,-13.497002470279629,-1.419700247027963,0.1,0.04000000000000001,0.07,59.530320351423455,6.816666666666666
GBPUSD,-1,2024-04-02 23:01:00+00:00,2024-04-03 09:48:00+00:00,1.2573750000000001,1.2588577066803504,1.2544095866392997,1.2588777066803503,SL,0.01,2.490674788238,1.4882580087855866,-15.027066803501299,-1.57270668035013,0.11000000000006001,0.04000000000000001,0.07,59.530320351423455,10.783333333333333
USDJPY,1,2024-04-03 05:48:00+00:00,2024-04-03 12:22:00+00:00,151.6155,151.49117099024448,151.86415801951102,151.86415801951102,TP,0.01,1.4111505919755776,1.4527655026098873,24.86580195110264,1.570056719207643,0.06595631713116402,0.026382526852465612,0.07,58.110620104395494,6.566666666666666
USDCHF,1,2024-04-04 03:06:00+00:00,2024-04-04 06:30:00+00:00,0.9033550000000001,0.9021298002732456,0.9058053994535092,0.9058053994535092,TP,0.01,2.334063858431136,1.4526992535813252,24.50399453509111,2.64255425996326,0.13837306485273423,0.04427938075286017,0.07,58.107970143253006,3.4
NZDUSD,-1,2024-04-04 12:02:00+00:00,2024-04-04 12:55:00+00:00,0.6032700000000001,0.6043643593041704,0.6010812813916593,0.6043843593041704,SL,0.01,1.8013989425125978,1.5187631100804067,-11.143593041703648,-1.1843593041703648,0.10499999999997174,0.04000000000000001,0.07,60.75052440321627,0.8833333333333333
USDJPY,1,2024-04-04 03:04:00+00:00,2024-04-04 13:29:00+00:00,151.719,151.57626245692703,152.00447508614593,151.57426245692702,SL,0.01,1.619058499052881,1.4526992535813252,-14.473754307297781,-1.023984293812758,0.06591132290616206,0.026364529162464824,0.07,58.107970143253006,10.416666666666666
USDJPY,1,2024-04-04 15:06:00+00:00,2024-04-04 18:32:00+00:00,151.695,151.53803231543606,152.00893536912787,151.53603231543605,SL,0.01,1.7675434116005373,1.4635545201308287,-15.896768456394739,-1.1179428100065751,0.06592175088170342,0.02636870035268137,0.07,58.542180805233144,3.433333333333333
NZDUSD,-1,2024-04-04 19:01:00+00:00,2024-04-05 06:12:00+00:00,0.603065,0.6042358328250984,0.6007233343498031,0.6007233343498031,TP,0.01,2.038917478009492,1.4356059498806641,23.41665650196889,2.2716656501968893,0.10500000000002725,0.04000000000000001,0.07,57.42423799522657,11.183333333333334
NZDUSD,-1,2024-04-05 13:07:00+00:00,2024-04-05 14:12:00+00:00,0.5987600000000001,0.6002455481674381,0.595788903665124,0.6002655481674382,SL,0.01,2.4885261411934736,1.4923975911355865,-15.055481674380866,-1.5755481674380867,0.10500000000002725,0.04000000000000001,0.07,59.695903645423456,1.0833333333333333
USDCHF,1,2024-04-07 22:01:00+00:00,2024-04-07 22:01:00+00:00,0.9026100000000001,0.9021507620807472,0.9035284758385059,0.9021307620807472,SL,0.02,1.7508112702573921,1.4530088869496343,-4.792379192529728,-1.2018936622748977,0.5317911390301857,0.08863185650502431,0.14,58.12035547798537,0.0
